"q","biteA","Mean_Annual_Seroprevalence","param1","Persistence","mean_popn_R0","R0_when_q0","Persist_long","Persist_year"
"0.5",0.28,0.819829392012159,0.5,12384,2.01753371371814,1.50181197638413,"yes","yes"
"0.5",0.29,0.820265698019675,0.5,12384,2.07053128814525,1.54160062091384,"yes","yes"
"0.5",0.3,0.820597301601829,0.5,12384,2.12376091159406,1.58173099971548,"yes","yes"
"0.5",0.31,0.820858901875116,0.5,12383,2.17721673735227,1.62217866941666,"yes","yes"
"0.5",0.32,0.821055942842797,0.5,12383,2.23089104800704,1.66292043862382,"yes","yes"
"0.5",0.33,0.821208389421959,0.5,12383,2.28477661645509,1.70393559778201,"yes","yes"
"0.5",0.34,0.821327300501877,0.5,12384,2.33886646146425,1.74520480135393,"yes","yes"
"0.5",0.35,0.821409290404135,0.5,12384,2.39315201118486,1.78671069146476,"yes","yes"
"0.5",0.36,0.821469472331817,0.5,12384,2.44762602447145,1.82843716602574,"yes","yes"
"0.5",0.37,0.821512950790265,0.5,12384,2.50228236886461,1.87036978833493,"yes","yes"
"0.5",0.38,0.821539080778043,0.5,12384,2.55711293398705,1.91249423857766,"yes","yes"
"0.5",0.39,0.821549383430732,0.5,12385,2.61211180915573,1.95479927481554,"yes","yes"
"0.5",0.4,0.821553551612707,0.5,12385,2.66727168506812,1.99727290921771,"yes","yes"
"0.5",0.41,0.821544358112458,0.5,12385,2.7225871932029,2.03990448547017,"yes","yes"
"0.5",0.42,0.821527779063779,0.5,12386,2.77805097582694,2.08268532447781,"yes","yes"
"0.5",0.43,0.821504955115468,0.5,12386,2.8336584215975,2.12560494675522,"yes","yes"
"0.5",0.44,0.821478892444648,0.5,12386,2.88940355132348,2.16865597984471,"yes","yes"
"0.5",0.45,0.821446755201359,0.5,12387,2.9452817073819,2.21183071148553,"yes","yes"
"0.6",0.01,0.0183962896782558,0.6,0,0.773912189654186,0.769156058883459,"no","no"
"0.6",0.02,0.0190658950110772,0.6,62,0.790389978702238,0.773281818437485,"no","no"
"0.6",0.03,0.0197532941445942,0.6,305,0.813725709199824,0.780102821740966,"no","no"
"0.6",0.04,0.0207027916785911,0.6,726,0.841297296668747,0.789549836368074,"no","no"
"0.6",0.05,0.0220631215884964,0.6,1070,0.871589423729669,0.801531027392836,"no","no"
"0.6",0.06,0.0246110254038308,0.6,1803,0.903783871013115,0.815935817514276,"no","no"
"0.6",0.07,0.0312746234309889,0.6,2932,0.93751496872317,0.832639651522093,"no","no"
"0.6",0.08,0.0695278678505484,0.6,3963,0.973734001190085,0.851509007840383,"no","no"
"0.6",0.09,0.192084797859366,0.6,9641,1.01529336922425,0.872405346435265,"no","no"
"0.6",0.1,0.418879575542581,0.6,12440,1.08582981540497,0.895193774451001,"yes","no"
"0.6",0.11,0.558128909979306,0.6,12419,1.15150706576506,0.919740782806028,"yes","no"
"0.6",0.12,0.653429325040064,0.6,12409,1.21810365581129,0.945904723225239,"yes","no"
"0.6",0.13,0.712418836968631,0.6,12402,1.28052385105224,0.973561562813472,"yes","no"
"0.6",0.14,0.747885370154401,0.6,12397,1.3382814062504,1.0025919617632,"yes","yes"
"0.6",0.15,0.770124223228427,0.6,12394,1.39276788228556,1.03288292582847,"yes","yes"
"0.6",0.16,0.784765636776381,0.6,12391,1.44545200646278,1.06432760116345,"yes","yes"
"0.6",0.17,0.794818745318194,0.6,12390,1.49726201243962,1.09682414718205,"yes","yes"
"0.6",0.18,0.801953208818605,0.6,12388,1.54869677888933,1.13027660947927,"yes","yes"
"0.6",0.19,0.80711703866025,0.6,12387,1.6000352467482,1.16459555762042,"yes","yes"
"0.6",0.2,0.810910038425741,0.6,12386,1.6514285871885,1.19969976732801,"yes","yes"
"0.6",0.21,0.813712622826787,0.6,12385,1.70296018707449,1.23551741007015,"yes","yes"
"0.6",0.22,0.815783657745777,0.6,12384,1.75467464618538,1.27198593493271,"yes","yes"
"0.6",0.23,0.8173187314328,0.6,12384,1.8065976140412,1.30905117445867,"yes","yes"
"0.6",0.24,0.818460764883192,0.6,12383,1.85874422548583,1.34666546412739,"yes","yes"
"0.6",0.25,0.819312376575699,0.6,12383,1.91112321229364,1.38478588452287,"yes","yes"
"0.6",0.26,0.819951400205752,0.6,12383,1.96373881984082,1.42337363747462,"yes","yes"
"0.6",0.27,0.820428975352444,0.6,12383,2.01659119408261,1.46239311386974,"yes","yes"
"0.6",0.28,0.820789747565896,0.6,12383,2.06967833647002,1.50181197638413,"yes","yes"
"0.6",0.29,0.821063791671621,0.6,12383,2.12299594180281,1.54160062091384,"yes","yes"
"0.6",0.3,0.82126399107238,0.6,12383,2.17653785020909,1.58173099971548,"yes","yes"
"0.6",0.31,0.821415309497956,0.6,12383,2.23029801990316,1.62217866941666,"yes","yes"
"0.6",0.32,0.821524817361029,0.6,12383,2.28426833231095,1.66292043862382,"yes","yes"
"0.6",0.33,0.821602654660029,0.6,12383,2.33844260092763,1.70393559778201,"yes","yes"
"0.6",0.34,0.821654244496934,0.6,12384,2.39281295969789,1.74520480135393,"yes","yes"
"0.6",0.35,0.821682976137211,0.6,12384,2.44737219147737,1.78671069146476,"yes","yes"
"0.6",0.36,0.821696231697516,0.6,12384,2.5021128146437,1.82843716602574,"yes","yes"
"0.6",0.37,0.821697317363844,0.6,12385,2.55702925492518,1.87036978833493,"yes","yes"
"0.6",0.38,0.821687580988324,0.6,12385,2.6121136153933,1.91249423857766,"yes","yes"
"0.6",0.39,0.821669007645327,0.6,12385,2.66736002034289,1.95479927481554,"yes","yes"
"0.6",0.4,0.821641005228182,0.6,12386,2.72276237040701,1.99727290921771,"yes","yes"
"0.6",0.41,0.821605686885498,0.6,12386,2.7783132238197,2.03990448547017,"yes","yes"
"0.6",0.42,0.821566550684269,0.6,12386,2.83400758185552,2.08268532447781,"yes","yes"
"0.6",0.43,0.821523572000656,0.6,12387,2.88984120589699,2.12560494675522,"yes","yes"
"0.6",0.44,0.821478179758281,0.6,12387,2.94580826585169,2.16865597984471,"yes","yes"
"0.6",0.45,0.821428342425545,0.6,12388,3.00190493841176,2.21183071148553,"yes","yes"
"0.7444736",0.01,0.018768923187043,0.7444736,0,0.790934289572208,0.769156058883459,"no","no"
"0.7444736",0.02,0.0199375947319307,0.7444736,62,0.823388157718042,0.773281818437485,"no","no"
"0.7444736",0.03,0.0214225608842887,0.7444736,1065,0.857139726858446,0.780102821740966,"no","no"
"0.7444736",0.04,0.0242061591364089,0.7444736,2219,0.89170213728972,0.789549836368074,"no","no"
"0.7444736",0.05,0.0300770472970498,0.7444736,2931,0.927016062616759,0.801531027392836,"no","no"
"0.7444736",0.06,0.0508329686210356,0.7444736,6898,0.96342774344481,0.815935817514276,"no","no"
"0.7444736",0.07,0.209670222980397,0.7444736,12418,1.0073204404661,0.832639651522093,"yes","no"
"0.7444736",0.08,0.410237203202594,0.7444736,12426,1.06809667552289,0.851509007840383,"yes","no"
"0.7444736",0.09,0.56160442222145,0.7444736,12411,1.13287436119612,0.872405346435265,"yes","no"
"0.7444736",0.1,0.658826564853208,0.7444736,12401,1.19883993776565,0.895193774451001,"yes","no"
"0.7444736",0.11,0.716244461515435,0.7444736,12395,1.25891938449511,0.919740782806028,"yes","no"
"0.7444736",0.12,0.749349211317018,0.7444736,12391,1.31464891655563,0.945904723225239,"yes","no"
"0.7444736",0.13,0.770313581469415,0.7444736,12389,1.36792952617451,0.973561562813472,"yes","no"
"0.7444736",0.14,0.784420037432885,0.7444736,12387,1.41997462965719,1.0025919617632,"yes","yes"
"0.7444736",0.15,0.794287020026206,0.7444736,12386,1.47149337471793,1.03288292582847,"yes","yes"
"0.7444736",0.16,0.801396273423469,0.7444736,12385,1.52282564397002,1.06432760116345,"yes","yes"
"0.7444736",0.17,0.806629101238732,0.7444736,12384,1.57414420733089,1.09682414718205,"yes","yes"
"0.7444736",0.18,0.810544399919945,0.7444736,12383,1.62555808924461,1.13027660947927,"yes","yes"
"0.7444736",0.19,0.813505757897806,0.7444736,12382,1.67712827709145,1.16459555762042,"yes","yes"
"0.7444736",0.2,0.815746718678546,0.7444736,12382,1.72889069506009,1.19969976732801,"yes","yes"
"0.7444736",0.21,0.817424010048258,0.7444736,12382,1.78086582622551,1.23551741007015,"yes","yes"
"0.7444736",0.22,0.818673521950733,0.7444736,12382,1.83306449858323,1.27198593493271,"yes","yes"
"0.7444736",0.23,0.819590341748995,0.7444736,12382,1.88549275949397,1.30905117445867,"yes","yes"
"0.7444736",0.24,0.820257812019278,0.7444736,12382,1.93815374068753,1.34666546412739,"yes","yes"
"0.7444736",0.25,0.820743496019783,0.7444736,12382,1.99104884157111,1.38478588452287,"yes","yes"
"0.7444736",0.26,0.821091252704262,0.7444736,12382,2.04417763733513,1.42337363747462,"yes","yes"
"0.7444736",0.27,0.821337908658871,0.7444736,12383,2.09753750850706,1.46239311386974,"yes","yes"
"0.7444736",0.28,0.821513304952319,0.7444736,12383,2.15112440434066,1.50181197638413,"yes","yes"
"0.7444736",0.29,0.821633181622724,0.7444736,12383,2.20493350359287,1.54160062091384,"yes","yes"
"0.7444736",0.3,0.821705579605704,0.7444736,12384,2.25895823933829,1.58173099971548,"yes","yes"
"0.7444736",0.31,0.82174676293315,0.7444736,12384,2.3131922915506,1.62217866941666,"yes","yes"
"0.7444736",0.32,0.821763821550615,0.7444736,12385,2.36762860202513,1.66292043862382,"yes","yes"
"0.7444736",0.33,0.821761251705946,0.7444736,12385,2.42226129388505,1.70393559778201,"yes","yes"
"0.7444736",0.34,0.821743137211349,0.7444736,12385,2.47708254081343,1.74520480135393,"yes","yes"
"0.7444736",0.35,0.821712625518787,0.7444736,12386,2.53208667137719,1.78671069146476,"yes","yes"
"0.7444736",0.36,0.821673129123698,0.7444736,12386,2.58726462780872,1.82843716602574,"yes","yes"
"0.7444736",0.37,0.821626614520374,0.7444736,12387,2.6426087405257,1.87036978833493,"yes","yes"
"0.7444736",0.38,0.821571993775891,0.7444736,12387,2.69811430083549,1.91249423857766,"yes","yes"
"0.7444736",0.39,0.821510794329311,0.7444736,12388,2.75377589370817,1.95479927481554,"yes","yes"
"0.7444736",0.4,0.821447692046396,0.7444736,12388,2.80958808369267,1.99727290921771,"yes","yes"
"0.7444736",0.41,0.821379138766573,0.7444736,12389,2.86554651469872,2.03990448547017,"yes","yes"
"0.7444736",0.42,0.821310390619725,0.7444736,12389,2.92164563884013,2.08268532447781,"yes","yes"
"0.7444736",0.43,0.821240644562158,0.7444736,12390,2.9778807343051,2.12560494675522,"yes","yes"
"0.7444736",0.44,0.821170121811157,0.7444736,12390,3.03424614345279,2.16865597984471,"yes","yes"
"0.7444736",0.45,0.821097135117884,0.7444736,12391,3.09073654476804,2.21183071148553,"yes","yes"
"0.8",0.01,0.0191441330888906,0.8,0,0.820685301421917,0.769156058883459,"no","no"
"0.8",0.02,0.0207746472980165,0.8,62,0.852597847660423,0.773281818437485,"no","no"
"0.8",0.03,0.0232132390530205,0.8,1413,0.886304908780885,0.780102821740966,"no","no"
"0.8",0.04,0.0284561962209634,0.8,2927,0.920988465944494,0.789549836368074,"no","no"
"0.8",0.05,0.044037460499194,0.8,6574,0.956664671353725,0.801531027392836,"no","no"
"0.8",0.06,0.168604903195783,0.8,12413,0.99761586805568,0.815935817514276,"yes","no"
"0.8",0.07,0.362024819151218,0.8,12427,1.05158748411173,0.832639651522093,"yes","no"
"0.8",0.08,0.535797246215067,0.8,12410,1.11371824567898,0.851509007840383,"yes","no"
"0.8",0.09,0.641844028201071,0.8,12399,1.17894154561382,0.872405346435265,"yes","no"
"0.8",0.1,0.704959041942459,0.8,12393,1.23938056450342,0.895193774451001,"yes","no"
"0.8",0.11,0.742614786955344,0.8,12390,1.2949458281312,0.919740782806028,"yes","no"
"0.8",0.12,0.76547205814396,0.8,12387,1.3482097752686,0.945904723225239,"yes","no"
"0.8",0.13,0.780775915962496,0.8,12386,1.40024343849942,0.973561562813472,"yes","no"
"0.8",0.14,0.791490548925555,0.8,12384,1.45174285985602,1.0025919617632,"yes","yes"
"0.8",0.15,0.799214369909016,0.8,12383,1.50307517027602,1.03288292582847,"yes","yes"
"0.8",0.16,0.804901286022259,0.8,12383,1.55439682376331,1.06432760116345,"yes","yes"
"0.8",0.17,0.809165830986502,0.8,12382,1.60580274363545,1.09682414718205,"yes","yes"
"0.8",0.18,0.812409232293404,0.8,12381,1.65735840666148,1.13027660947927,"yes","yes"
"0.8",0.19,0.814894587425265,0.8,12381,1.70910055405079,1.16459555762042,"yes","yes"
"0.8",0.2,0.816788692614444,0.8,12381,1.76105416311392,1.19969976732801,"yes","yes"
"0.8",0.21,0.818215847798006,0.8,12381,1.81323190690868,1.23551741007015,"yes","yes"
"0.8",0.22,0.81926993463051,0.8,12382,1.86564043684511,1.27198593493271,"yes","yes"
"0.8",0.23,0.820040557735267,0.8,12382,1.91828267642454,1.30905117445867,"yes","yes"
"0.8",0.24,0.820593882127003,0.8,12382,1.97115939090774,1.34666546412739,"yes","yes"
"0.8",0.25,0.820988454779561,0.8,12383,2.0242708054873,1.38478588452287,"yes","yes"
"0.8",0.26,0.821261282135409,0.8,12383,2.07761553563556,1.42337363747462,"yes","yes"
"0.8",0.27,0.821449344068263,0.8,12383,2.13119032707381,1.46239311386974,"yes","yes"
"0.8",0.28,0.821571636350043,0.8,12384,2.18499115284945,1.50181197638413,"yes","yes"
"0.8",0.29,0.821645227292778,0.8,12384,2.23901236448198,1.54160062091384,"yes","yes"
"0.8",0.3,0.821683870591894,0.8,12385,2.29324797915407,1.58173099971548,"yes","yes"
"0.8",0.31,0.82169554259687,0.8,12385,2.34769130147951,1.62217866941666,"yes","yes"
"0.8",0.32,0.821684180504412,0.8,12386,2.4023360199764,1.66292043862382,"yes","yes"
"0.8",0.33,0.821655476425832,0.8,12387,2.45717623592712,1.70393559778201,"yes","yes"
"0.8",0.34,0.821614236364557,0.8,12387,2.51220374748163,1.74520480135393,"yes","yes"
"0.8",0.35,0.821563097273712,0.8,12388,2.5674080402718,1.78671069146476,"yes","yes"
"0.8",0.36,0.821502370955879,0.8,12388,2.62278562021588,1.82843716602574,"yes","yes"
"0.8",0.37,0.82144009858725,0.8,12389,2.6783297732875,1.87036978833493,"yes","yes"
"0.8",0.38,0.821371517046166,0.8,12389,2.73403648998153,1.91249423857766,"yes","yes"
"0.8",0.39,0.82129878120867,0.8,12390,2.7898997592747,1.95479927481554,"yes","yes"
"0.8",0.4,0.821224316118639,0.8,12390,2.84591197306839,1.99727290921771,"yes","yes"
"0.8",0.41,0.821146517297236,0.8,12391,2.90206682739422,2.03990448547017,"yes","yes"
"0.8",0.42,0.821067698661199,0.8,12391,2.95836044037704,2.08268532447781,"yes","yes"
"0.8",0.43,0.820984872046207,0.8,12392,3.01478806293262,2.12560494675522,"yes","yes"
"0.8",0.44,0.820902117601388,0.8,12392,3.07134587621887,2.16865597984471,"yes","yes"
"0.8",0.45,0.820819325092311,0.8,12393,3.12802909067751,2.21183071148553,"yes","yes"
"0.9",0.01,0.0209654319360988,0.9,0,0.908175092002982,0.769156058883459,"no","no"
"0.9",0.02,0.0251956028550564,0.9,1409,0.928838832142795,0.773281818437485,"no","no"
"0.9",0.03,0.0349719664860688,0.9,5495,0.956316890488147,0.780102821740966,"no","no"
"0.9",0.04,0.0763441235312901,0.9,12404,0.988050153442906,0.789549836368074,"yes","no"
"0.9",0.05,0.245139877124898,0.9,12428,1.02858753795947,0.801531027392836,"yes","no"
"0.9",0.06,0.432260744887791,0.9,12412,1.07840627703639,0.815935817514276,"yes","no"
"0.9",0.07,0.585926483727314,0.9,12397,1.13783339105184,0.832639651522093,"yes","no"
"0.9",0.08,0.670567666545266,0.9,12390,1.19747309607555,0.851509007840383,"yes","no"
"0.9",0.09,0.717668288074605,0.9,12386,1.25349855566988,0.872405346435265,"yes","no"
"0.9",0.1,0.748698524157654,0.9,12384,1.30644082558345,0.895193774451001,"yes","no"
"0.9",0.11,0.768657526477756,0.9,12383,1.35860110730886,0.919740782806028,"yes","no"
"0.9",0.12,0.782195939878663,0.9,12382,1.41012738677974,0.945904723225239,"yes","no"
"0.9",0.13,0.791955811418427,0.9,12381,1.46141872999571,0.973561562813472,"yes","no"
"0.9",0.14,0.799165503784648,0.9,12381,1.51271923109885,1.0025919617632,"yes","yes"
"0.9",0.15,0.804567883280125,0.9,12381,1.56411074915861,1.03288292582847,"yes","yes"
"0.9",0.16,0.80867567831176,0.9,12381,1.61563897759413,1.06432760116345,"yes","yes"
"0.9",0.17,0.811845560950966,0.9,12381,1.66734304276726,1.09682414718205,"yes","yes"
"0.9",0.18,0.814318675572656,0.9,12382,1.7192515866652,1.13027660947927,"yes","yes"
"0.9",0.19,0.816251245215542,0.9,12383,1.77138445413144,1.16459555762042,"yes","yes"
"0.9",0.2,0.817741193112019,0.9,12383,1.82375533478751,1.19969976732801,"yes","yes"
"0.9",0.21,0.818861249601181,0.9,12384,1.87636991852065,1.23551741007015,"yes","yes"
"0.9",0.22,0.819677403205274,0.9,12384,1.92922888590503,1.27198593493271,"yes","yes"
"0.9",0.23,0.820259462481758,0.9,12385,1.98233128050507,1.30905117445867,"yes","yes"
"0.9",0.24,0.820661745601863,0.9,12386,2.03567470028385,1.34666546412739,"yes","yes"
"0.9",0.25,0.820930949132956,0.9,12387,2.08925672058626,1.38478588452287,"yes","yes"
"0.9",0.26,0.821106192221527,0.9,12387,2.14307431556367,1.42337363747462,"yes","yes"
"0.9",0.27,0.821205401319583,0.9,12388,2.19712386830389,1.46239311386974,"yes","yes"
"0.9",0.28,0.821252287832752,0.9,12389,2.25140106082361,1.50181197638413,"yes","yes"
"0.9",0.29,0.821262574455436,0.9,12389,2.30589999533665,1.54160062091384,"yes","yes"
"0.9",0.3,0.821241822875655,0.9,12390,2.36061825757954,1.58173099971548,"yes","yes"
"0.9",0.31,0.821202087974327,0.9,12391,2.41554775105983,1.62217866941666,"yes","yes"
"0.9",0.32,0.821146763525214,0.9,12391,2.47066990730633,1.66292043862382,"yes","yes"
"0.9",0.33,0.821078314408887,0.9,12392,2.52598313825482,1.70393559778201,"yes","yes"
"0.9",0.34,0.821001379886247,0.9,12392,2.58148144419986,1.74520480135393,"yes","yes"
"0.9",0.35,0.820919010867611,0.9,12393,2.6371588693073,1.78671069146476,"yes","yes"
"0.9",0.36,0.820829514575687,0.9,12394,2.69300945223583,1.82843716602574,"yes","yes"
"0.9",0.37,0.820737648009442,0.9,12394,2.74902678583162,1.87036978833493,"yes","yes"
"0.9",0.38,0.820643132923615,0.9,12395,2.80520582166312,1.91249423857766,"yes","yes"
"0.9",0.39,0.820546161493014,0.9,12395,2.8615414003184,1.95479927481554,"yes","yes"
"0.9",0.4,0.820449264858294,0.9,12396,2.91802694109235,1.99727290921771,"yes","yes"
"0.9",0.41,0.820350514977709,0.9,12396,2.97465668043561,2.03990448547017,"yes","yes"
"0.9",0.42,0.820252876978728,0.9,12397,3.03142648524545,2.08268532447781,"yes","yes"
"0.9",0.43,0.82015521560835,0.9,12397,3.08833114602117,2.12560494675522,"yes","yes"
"0.9",0.44,0.820058153341248,0.9,12398,3.14536681793584,2.16865597984471,"yes","yes"
"0.9",0.45,0.819959738630415,0.9,12398,3.20252822584148,2.21183071148553,"yes","yes"
"0.99",0.01,0.0292260560984754,0.99,0,0.995266364935334,0.769156058883459,"no","no"
"0.99",0.02,0.053516149042148,0.99,12397,1.0100422109822,0.773281818437485,"yes","no"
"0.99",0.03,0.16259477919722,0.99,12416,1.03323253735136,0.780102821740966,"yes","no"
"0.99",0.04,0.299180031483366,0.99,12419,1.06556143452326,0.789549836368074,"yes","no"
"0.99",0.05,0.484586514746421,0.99,12397,1.10878151742901,0.801531027392836,"yes","no"
"0.99",0.06,0.610776443371955,0.99,12386,1.16041102473784,0.815935817514276,"yes","no"
"0.99",0.07,0.680974364726761,0.99,12382,1.21375055767058,0.832639651522093,"yes","no"
"0.99",0.08,0.72020464735275,0.99,12381,1.26614709803883,0.851509007840383,"yes","no"
"0.99",0.09,0.747033838186984,0.99,12380,1.31730444275668,0.872405346435265,"yes","no"
"0.99",0.1,0.765921052423011,0.99,12381,1.36851356214363,0.895193774451001,"yes","no"
"0.99",0.11,0.779495106642535,0.99,12382,1.41979195215965,0.919740782806028,"yes","no"
"0.99",0.12,0.789303157649582,0.99,12383,1.47099399809477,0.945904723225239,"yes","no"
"0.99",0.13,0.796676053761818,0.99,12385,1.52232009948389,0.973561562813472,"yes","no"
"0.99",0.14,0.802298222033515,0.99,12386,1.57384696630664,1.0025919617632,"yes","yes"
"0.99",0.15,0.80660557422536,0.99,12387,1.62557807700986,1.03288292582847,"yes","yes"
"0.99",0.16,0.80994150521512,0.99,12389,1.67752420899865,1.06432760116345,"yes","yes"
"0.99",0.17,0.812560898747099,0.99,12390,1.72969842350187,1.09682414718205,"yes","yes"
"0.99",0.18,0.814638253321923,0.99,12391,1.78211413917379,1.13027660947927,"yes","yes"
"0.99",0.19,0.816274586244696,0.99,12392,1.83478568221424,1.16459555762042,"yes","yes"
"0.99",0.2,0.817537651123206,0.99,12393,1.8877208305345,1.19969976732801,"yes","yes"
"0.99",0.21,0.818482777780812,0.99,12394,1.94092053442591,1.23551741007015,"yes","yes"
"0.99",0.22,0.819158939985572,0.99,12395,1.99438241526529,1.27198593493271,"yes","yes"
"0.99",0.23,0.819623989411729,0.99,12396,2.04810383948292,1.30905117445867,"yes","yes"
"0.99",0.24,0.819927818048309,0.99,12397,2.10207483740485,1.34666546412739,"yes","yes"
"0.99",0.25,0.820111362879287,0.99,12397,2.15629277113464,1.38478588452287,"yes","yes"
"0.99",0.26,0.820212946483918,0.99,12398,2.21075502004514,1.42337363747462,"yes","yes"
"0.99",0.27,0.820253835938731,0.99,12399,2.26545596578942,1.46239311386974,"yes","yes"
"0.99",0.28,0.820247919402325,0.99,12400,2.32039770631597,1.50181197638413,"yes","yes"
"0.99",0.29,0.820211664120616,0.99,12400,2.37555557158072,1.54160062091384,"yes","yes"
"0.99",0.3,0.820151536741604,0.99,12401,2.43092851824382,1.58173099971548,"yes","yes"
"0.99",0.31,0.820074285321507,0.99,12402,2.48651030501608,1.62217866941666,"yes","yes"
"0.99",0.32,0.819984150196178,0.99,12402,2.54229499469016,1.66292043862382,"yes","yes"
"0.99",0.33,0.819886271276196,0.99,12403,2.5982759174619,1.70393559778201,"yes","yes"
"0.99",0.34,0.819780987922524,0.99,12403,2.65444535274342,1.74520480135393,"yes","yes"
"0.99",0.35,0.819671393145612,0.99,12404,2.71079617803173,1.78671069146476,"yes","yes"
"0.99",0.36,0.819559200224221,0.99,12405,2.76732354934918,1.82843716602574,"yes","yes"
"0.99",0.37,0.819446020527809,0.99,12405,2.82401880970714,1.87036978833493,"yes","yes"
"0.99",0.38,0.819332928339388,0.99,12406,2.88087579303835,1.91249423857766,"yes","yes"
"0.99",0.39,0.819218522969473,0.99,12406,2.93788846382859,1.95479927481554,"yes","yes"
"0.99",0.4,0.819105482829113,0.99,12407,2.99505260747875,1.99727290921771,"yes","yes"
"0.99",0.41,0.818991634959849,0.99,12407,3.05236306859972,2.03990448547017,"yes","yes"
"0.99",0.42,0.818879212565013,0.99,12407,3.10981429608918,2.08268532447781,"yes","yes"
"0.99",0.43,0.818766722063084,0.99,12408,3.16740071471946,2.12560494675522,"yes","yes"
"0.99",0.44,0.818656568865954,0.99,12408,3.22511915204761,2.16865597984471,"yes","yes"
"0.99",0.45,0.818546886854399,0.99,12409,3.28295881635923,2.21183071148553,"yes","yes"
